HourOfYear,Date,StartTime,dhw,hdd,heating,predicted
4587,11-Jul,02:00,0.0,0,0.0,0.0
4588,11-Jul,03:00,0.0,0,0.0,0.0
4589,11-Jul,04:00,0.0,0,0.0,0.0
4590,11-Jul,05:00,0.0,0,0.0,0.0
4591,11-Jul,06:00,0.0,0,0.0,0.0
4592,11-Jul,07:00,0.0,0,0.0,0.0
4593,11-Jul,08:00,0.0,0,0.0,0.0
4594,11-Jul,09:00,0.0,0,0.0,0.0
4595,11-Jul,10:00,0.0,0,0.0,0.0
4596,11-Jul,11:00,0.0,0,0.0,0.0
4597,11-Jul,12:00,0.0,0,0.0,0.0
4598,11-Jul,13:00,0.0,0,0.0,0.0
4599,11-Jul,14:00,0.0,0,0.0,0.0
4600,11-Jul,15:00,0.0,0,0.0,0.0
4601,11-Jul,16:00,0.0,0,0.0,0.0
4602,11-Jul,17:00,0.0,0,0.0,0.0
4603,11-Jul,18:00,0.0,0,0.0,0.0
4604,11-Jul,19:00,0.0,0,0.0,0.0
4605,11-Jul,20:00,0.0,0,0.0,0.0
4606,11-Jul,21:00,0.0,0,0.0,0.0
4607,11-Jul,22:00,0.0,0,0.0,0.0
4608,11-Jul,23:00,0.0,0,0.0,0.0
4609,12-Jul,00:00,0.0,0,0.0,0.0
4610,12-Jul,01:00,0.0,0,0.0,0.0
4611,12-Jul,02:00,0.0,0,0.0,0.0
4612,12-Jul,03:00,0.0,0,0.0,0.0
4613,12-Jul,04:00,0.0,0,0.0,0.0
4614,12-Jul,05:00,0.0,0,0.0,0.0
4615,12-Jul,06:00,0.0,0,0.0,0.0
4616,12-Jul,07:00,0.0,0,0.0,0.0
4617,12-Jul,08:00,0.0,0,0.0,0.0
4618,12-Jul,09:00,0.0,0,0.0,0.0
4619,12-Jul,10:00,0.0,0,0.0,0.0
4620,12-Jul,11:00,0.0,0,0.0,0.0
4621,12-Jul,12:00,0.0,0,0.0,0.0
4622,12-Jul,13:00,0.0,0,0.0,0.0
4623,12-Jul,14:00,0.0,0,0.0,0.0
4624,12-Jul,15:00,0.0,0,0.0,0.0
4625,12-Jul,16:00,0.0,0,0.0,0.0
4626,12-Jul,17:00,0.0,0,0.0,0.0
4627,12-Jul,18:00,0.0,0,0.0,0.0
4628,12-Jul,19:00,0.0,0,0.0,0.0
4629,12-Jul,20:00,0.0,0,0.0,0.0
4630,12-Jul,21:00,0.0,0,0.0,0.0
4631,12-Jul,22:00,0.0,0,0.0,0.0
4632,12-Jul,23:00,0.0,0,0.0,0.0
4633,13-Jul,00:00,0.0,0,0.0,0.0
4634,13-Jul,01:00,0.0,0,0.0,0.0
4635,13-Jul,02:00,0.0,0,0.0,0.0
4636,13-Jul,03:00,0.0,0,0.0,0.0
4637,13-Jul,04:00,0.0,0,0.0,0.0
4638,13-Jul,05:00,0.0,0,0.0,0.0
4639,13-Jul,06:00,0.0,0,0.0,0.0
4640,13-Jul,07:00,0.0,0,0.0,0.0
4641,13-Jul,08:00,0.0,0,0.0,0.0
4642,13-Jul,09:00,0.0,0,0.0,0.0
4643,13-Jul,10:00,0.0,0,0.0,0.0
4644,13-Jul,11:00,0.0,0,0.0,0.0
4645,13-Jul,12:00,0.0,0,0.0,0.0
4646,13-Jul,13:00,0.0,0,0.0,0.0
4647,13-Jul,14:00,0.0,0,0.0,0.0
4648,13-Jul,15:00,0.0,0,0.0,0.0
4649,13-Jul,16:00,0.0,0,0.0,0.0
4650,13-Jul,17:00,0.0,0,0.0,0.0
4651,13-Jul,18:00,0.0,0,0.0,0.0
4652,13-Jul,19:00,0.0,0,0.0,0.0
4653,13-Jul,20:00,0.0,0,0.0,0.0
4654,13-Jul,21:00,0.0,0,0.0,0.0
4655,13-Jul,22:00,0.0,0,0.0,0.0
4656,13-Jul,23:00,0.0,0,0.0,0.0
4657,14-Jul,00:00,0.0,0,0.0,0.0
4658,14-Jul,01:00,0.0,0,0.0,0.0
4659,14-Jul,02:00,0.0,0,0.0,0.0
4660,14-Jul,03:00,0.0,0,0.0,0.0
4661,14-Jul,04:00,0.0,0,0.0,0.0
4662,14-Jul,05:00,0.0,0,0.0,0.0
4663,14-Jul,06:00,0.0,0,0.0,0.0
4664,14-Jul,07:00,0.0,0,0.0,0.0
4665,14-Jul,08:00,0.0,0,0.0,0.0
4666,14-Jul,09:00,0.0,0,0.0,0.0
4667,14-Jul,10:00,0.0,0,0.0,0.0
4668,14-Jul,11:00,0.0,0,0.0,0.0
4669,14-Jul,12:00,0.0,0,0.0,0.0
4670,14-Jul,13:00,0.0,0,0.0,0.0
4671,14-Jul,14:00,0.0,0,0.0,0.0
4672,14-Jul,15:00,0.0,0,0.0,0.0
4673,14-Jul,16:00,0.0,0,0.0,0.0
4674,14-Jul,17:00,0.0,0,0.0,0.0
4675,14-Jul,18:00,0.0,0,0.0,0.0
4676,14-Jul,19:00,0.0,0,0.0,0.0
4677,14-Jul,20:00,0.0,0,0.0,0.0
4678,14-Jul,21:00,0.0,0,0.0,0.0
4679,14-Jul,22:00,0.0,0,0.0,0.0
4680,14-Jul,23:00,0.0,0,0.0,0.0
4681,15-Jul,00:00,0.0,0,0.0,0.0
4682,15-Jul,01:00,0.0,0,0.0,0.0
4683,15-Jul,02:00,0.0,0,0.0,0.0
4684,15-Jul,03:00,0.0,0,0.0,0.0
4685,15-Jul,04:00,0.0,0,0.0,0.0
4686,15-Jul,05:00,0.0,0,0.0,0.0
4687,15-Jul,06:00,0.0,0,0.0,0.0
4688,15-Jul,07:00,0.0,0,0.0,0.0
4689,15-Jul,08:00,0.0,0,0.0,0.0
4690,15-Jul,09:00,0.0,0,0.0,0.0
4691,15-Jul,10:00,0.0,0,0.0,0.0
4692,15-Jul,11:00,0.0,0,0.0,0.0
4693,15-Jul,12:00,0.0,0,0.0,0.0
4694,15-Jul,13:00,0.0,0,0.0,0.0
4695,15-Jul,14:00,0.0,0,0.0,0.0
4696,15-Jul,15:00,0.0,0,0.0,0.0
4697,15-Jul,16:00,0.0,0,0.0,0.0
4698,15-Jul,17:00,0.0,0,0.0,0.0
4699,15-Jul,18:00,0.0,0,0.0,0.0
4700,15-Jul,19:00,0.0,0,0.0,0.0
4701,15-Jul,20:00,0.0,0,0.0,0.0
4702,15-Jul,21:00,0.0,0,0.0,0.0
4703,15-Jul,22:00,0.0,0,0.0,0.0
4704,15-Jul,23:00,0.0,0,0.0,0.0
4705,16-Jul,00:00,0.0,0,0.0,0.0
4706,16-Jul,01:00,0.0,0,0.0,0.0
4707,16-Jul,02:00,0.0,0,0.0,0.0
4708,16-Jul,03:00,0.0,0,0.0,0.0
4709,16-Jul,04:00,0.0,0,0.0,0.0
4710,16-Jul,05:00,0.0,0,0.0,0.0
4711,16-Jul,06:00,0.0,0,0.0,0.0
4712,16-Jul,07:00,0.0,0,0.0,0.0
4713,16-Jul,08:00,0.0,0,0.0,0.0
4714,16-Jul,09:00,0.0,0,0.0,0.0
4715,16-Jul,10:00,0.0,0,0.0,0.0
4716,16-Jul,11:00,0.0,0,0.0,0.0
4717,16-Jul,12:00,0.0,0,0.0,0.0
4718,16-Jul,13:00,0.0,0,0.0,0.0
4719,16-Jul,14:00,0.0,0,0.0,0.0
4720,16-Jul,15:00,0.0,0,0.0,0.0
4721,16-Jul,16:00,0.0,0,0.0,0.0
4722,16-Jul,17:00,0.0,0,0.0,0.0
4723,16-Jul,18:00,0.0,0,0.0,0.0
4724,16-Jul,19:00,0.0,0,0.0,0.0
4725,16-Jul,20:00,0.0,0,0.0,0.0
4726,16-Jul,21:00,0.0,0,0.0,0.0
4727,16-Jul,22:00,0.0,0,0.0,0.0
4728,16-Jul,23:00,0.0,0,0.0,0.0
4729,17-Jul,00:00,0.0,0,0.0,0.0
4730,17-Jul,01:00,0.0,0,0.0,0.0
4731,17-Jul,02:00,0.0,0,0.0,0.0
4732,17-Jul,03:00,0.0,0,0.0,0.0
4733,17-Jul,04:00,0.0,0,0.0,0.0
4734,17-Jul,05:00,0.0,0,0.0,0.0
4735,17-Jul,06:00,0.0,0,0.0,0.0
4736,17-Jul,07:00,0.0,0,0.0,0.0
4737,17-Jul,08:00,0.0,0,0.0,0.0
4738,17-Jul,09:00,0.0,0,0.0,0.0
4739,17-Jul,10:00,0.0,0,0.0,0.0
4740,17-Jul,11:00,0.0,0,0.0,0.0
4741,17-Jul,12:00,0.0,0,0.0,0.0
4742,17-Jul,13:00,0.0,0,0.0,0.0
4743,17-Jul,14:00,0.0,0,0.0,0.0
4744,17-Jul,15:00,0.0,0,0.0,0.0
4745,17-Jul,16:00,0.0,0,0.0,0.0
4746,17-Jul,17:00,0.0,0,0.0,0.0
4747,17-Jul,18:00,0.0,0,0.0,0.0
4748,17-Jul,19:00,0.0,0,0.0,0.0
4749,17-Jul,20:00,0.0,0,0.0,0.0
4750,17-Jul,21:00,0.0,0,0.0,0.0
4751,17-Jul,22:00,0.0,0,0.0,0.0
4752,17-Jul,23:00,0.0,0,0.0,0.0
4753,18-Jul,00:00,0.0,0,0.0,0.0
4754,18-Jul,01:00,0.0,0,0.0,0.0
4755,18-Jul,02:00,0.0,0,0.0,0.0
4756,18-Jul,03:00,0.0,0,0.0,0.0
4757,18-Jul,04:00,0.0,0,0.0,0.0
4758,18-Jul,05:00,0.0,0,0.0,0.0
4759,18-Jul,06:00,0.0,0,0.0,0.0
4760,18-Jul,07:00,1.0,0,0.0,1.0
4761,18-Jul,08:00,0.0,0,0.0,0.0
4762,18-Jul,09:00,0.0,0,0.0,0.0
4763,18-Jul,10:00,0.0,0,0.0,0.0
4764,18-Jul,11:00,0.0,0,0.0,0.0
4765,18-Jul,12:00,0.0,0,0.0,0.0
4766,18-Jul,13:00,0.0,0,0.0,0.0
4767,18-Jul,14:00,0.0,0,0.0,0.0
4768,18-Jul,15:00,0.0,0,0.0,0.0
4769,18-Jul,16:00,0.0,0,0.0,0.0
4770,18-Jul,17:00,0.0,0,0.0,0.0
4771,18-Jul,18:00,0.0,0,0.0,0.0
4772,18-Jul,19:00,0.0,0,0.0,0.0
4773,18-Jul,20:00,0.0,0,0.0,0.0
4774,18-Jul,21:00,0.0,0,0.0,0.0
4775,18-Jul,22:00,0.0,0,0.0,0.0
4776,18-Jul,23:00,0.0,0,0.0,0.0
4777,19-Jul,00:00,0.0,0,0.0,0.0
4778,19-Jul,01:00,0.0,0,0.0,0.0
4779,19-Jul,02:00,0.0,0,0.0,0.0
4780,19-Jul,03:00,0.0,0,0.0,0.0
4781,19-Jul,04:00,0.0,0,0.0,0.0
4782,19-Jul,05:00,0.0,0,0.0,0.0
4783,19-Jul,06:00,0.0,0,0.0,0.0
4784,19-Jul,07:00,0.0,0,0.0,0.0
4785,19-Jul,08:00,0.0,0,0.0,0.0
4786,19-Jul,09:00,0.0,0,0.0,0.0
4787,19-Jul,10:00,0.0,0,0.0,0.0
4788,19-Jul,11:00,0.0,0,0.0,0.0
4789,19-Jul,12:00,0.0,0,0.0,0.0
4790,19-Jul,13:00,0.0,0,0.0,0.0
4791,19-Jul,14:00,0.0,0,0.0,0.0
4792,19-Jul,15:00,0.0,0,0.0,0.0
4793,19-Jul,16:00,0.0,0,0.0,0.0
4794,19-Jul,17:00,0.0,0,0.0,0.0
4795,19-Jul,18:00,0.0,0,0.0,0.0
4796,19-Jul,19:00,0.0,0,0.0,0.0
4797,19-Jul,20:00,0.0,0,0.0,0.0
4798,19-Jul,21:00,0.0,0,0.0,0.0
4799,19-Jul,22:00,0.0,0,0.0,0.0
4800,19-Jul,23:00,0.0,0,0.0,0.0
4801,20-Jul,00:00,0.0,0,0.0,0.0
4802,20-Jul,01:00,0.0,0,0.0,0.0
4803,20-Jul,02:00,0.0,0,0.0,0.0
4804,20-Jul,03:00,0.0,0,0.0,0.0
4805,20-Jul,04:00,0.0,0,0.0,0.0
4806,20-Jul,05:00,0.0,0,0.0,0.0
4807,20-Jul,06:00,0.0,0,0.0,0.0
4808,20-Jul,07:00,0.0,0,0.0,0.0
4809,20-Jul,08:00,0.0,0,0.0,0.0
4810,20-Jul,09:00,0.0,0,0.0,0.0
4811,20-Jul,10:00,0.0,0,0.0,0.0
4812,20-Jul,11:00,0.0,0,0.0,0.0
4813,20-Jul,12:00,0.0,0,0.0,0.0
4814,20-Jul,13:00,0.0,0,0.0,0.0
4815,20-Jul,14:00,0.0,0,0.0,0.0
4816,20-Jul,15:00,0.0,0,0.0,0.0
4817,20-Jul,16:00,0.0,0,0.0,0.0
4818,20-Jul,17:00,0.0,0,0.0,0.0
4819,20-Jul,18:00,0.0,0,0.0,0.0
4820,20-Jul,19:00,0.0,0,0.0,0.0
4821,20-Jul,20:00,0.0,0,0.0,0.0
4822,20-Jul,21:00,0.0,0,0.0,0.0
4823,20-Jul,22:00,0.0,0,0.0,0.0
4824,20-Jul,23:00,0.0,0,0.0,0.0
4825,21-Jul,00:00,0.0,0,0.0,0.0
4826,21-Jul,01:00,0.0,0,0.0,0.0
4827,21-Jul,02:00,0.0,0,0.0,0.0
4828,21-Jul,03:00,0.0,0,0.0,0.0
4829,21-Jul,04:00,0.0,0,0.0,0.0
4830,21-Jul,05:00,0.0,0,0.0,0.0
4831,21-Jul,06:00,0.0,0,0.0,0.0
4832,21-Jul,07:00,1.0,0,0.0,1.0
4833,21-Jul,08:00,0.0,0,0.0,0.0
4834,21-Jul,09:00,0.0,0,0.0,0.0
4835,21-Jul,10:00,0.0,0,0.0,0.0
4836,21-Jul,11:00,0.0,0,0.0,0.0
4837,21-Jul,12:00,0.0,0,0.0,0.0
4838,21-Jul,13:00,0.0,0,0.0,0.0
4839,21-Jul,14:00,0.0,0,0.0,0.0
4840,21-Jul,15:00,0.0,0,0.0,0.0
4841,21-Jul,16:00,0.0,0,0.0,0.0
4842,21-Jul,17:00,0.0,0,0.0,0.0
4843,21-Jul,18:00,0.0,0,0.0,0.0
4844,21-Jul,19:00,0.0,0,0.0,0.0
4845,21-Jul,20:00,0.0,0,0.0,0.0
4846,21-Jul,21:00,0.0,0,0.0,0.0
4847,21-Jul,22:00,0.0,0,0.0,0.0
4848,21-Jul,23:00,0.0,0,0.0,0.0
4849,22-Jul,00:00,0.0,0,0.0,0.0
4850,22-Jul,01:00,0.0,0,0.0,0.0
4851,22-Jul,02:00,0.0,0,0.0,0.0
4852,22-Jul,03:00,0.0,0,0.0,0.0
4853,22-Jul,04:00,0.0,0,0.0,0.0
4854,22-Jul,05:00,0.0,0,0.0,0.0
4855,22-Jul,06:00,0.0,0,0.0,0.0
4856,22-Jul,07:00,0.0,0,0.0,0.0
4857,22-Jul,08:00,0.0,0,0.0,0.0
4858,22-Jul,09:00,0.0,0,0.0,0.0
4859,22-Jul,10:00,0.0,0,0.0,0.0
4860,22-Jul,11:00,0.0,0,0.0,0.0
4861,22-Jul,12:00,0.0,0,0.0,0.0
4862,22-Jul,13:00,0.0,0,0.0,0.0
4863,22-Jul,14:00,0.0,0,0.0,0.0
4864,22-Jul,15:00,0.0,0,0.0,0.0
4865,22-Jul,16:00,0.0,0,0.0,0.0
4866,22-Jul,17:00,0.0,0,0.0,0.0
4867,22-Jul,18:00,0.0,0,0.0,0.0
4868,22-Jul,19:00,0.0,0,0.0,0.0
4869,22-Jul,20:00,0.0,0,0.0,0.0
4870,22-Jul,21:00,0.0,0,0.0,0.0
4871,22-Jul,22:00,0.0,0,0.0,0.0
4872,22-Jul,23:00,0.0,0,0.0,0.0
4873,23-Jul,00:00,0.0,0,0.0,0.0
4874,23-Jul,01:00,0.0,0,0.0,0.0
4875,23-Jul,02:00,0.0,0,0.0,0.0
4876,23-Jul,03:00,0.0,0,0.0,0.0
4877,23-Jul,04:00,0.0,0,0.0,0.0
4878,23-Jul,05:00,0.0,0,0.0,0.0
4879,23-Jul,06:00,0.0,0,0.0,0.0
4880,23-Jul,07:00,0.0,0,0.0,0.0
4881,23-Jul,08:00,0.0,0,0.0,0.0
4882,23-Jul,09:00,0.0,0,0.0,0.0
4883,23-Jul,10:00,0.0,0,0.0,0.0
4884,23-Jul,11:00,0.0,0,0.0,0.0
4885,23-Jul,12:00,0.0,0,0.0,0.0
4886,23-Jul,13:00,0.0,0,0.0,0.0
4887,23-Jul,14:00,0.0,0,0.0,0.0
4888,23-Jul,15:00,0.0,0,0.0,0.0
4889,23-Jul,16:00,0.0,0,0.0,0.0
4890,23-Jul,17:00,0.0,0,0.0,0.0
4891,23-Jul,18:00,0.0,0,0.0,0.0
4892,23-Jul,19:00,0.0,0,0.0,0.0
4893,23-Jul,20:00,0.0,0,0.0,0.0
4894,23-Jul,21:00,0.0,0,0.0,0.0
4895,23-Jul,22:00,0.0,0,0.0,0.0
4896,23-Jul,23:00,0.0,0,0.0,0.0
4897,24-Jul,00:00,0.0,0,0.0,0.0
4898,24-Jul,01:00,0.0,0,0.0,0.0
4899,24-Jul,02:00,0.0,0,0.0,0.0
4900,24-Jul,03:00,0.0,0,0.0,0.0
4901,24-Jul,04:00,0.0,0,0.0,0.0
4902,24-Jul,05:00,0.0,0,0.0,0.0
4903,24-Jul,06:00,0.0,0,0.0,0.0
4904,24-Jul,07:00,0.0,0,0.0,0.0
4905,24-Jul,08:00,0.0,0,0.0,0.0
4906,24-Jul,09:00,0.0,0,0.0,0.0
4907,24-Jul,10:00,0.0,0,0.0,0.0
4908,24-Jul,11:00,0.0,0,0.0,0.0
4909,24-Jul,12:00,0.0,0,0.0,0.0
4910,24-Jul,13:00,0.0,0,0.0,0.0
4911,24-Jul,14:00,0.0,0,0.0,0.0
4912,24-Jul,15:00,0.0,0,0.0,0.0
4913,24-Jul,16:00,0.0,0,0.0,0.0
4914,24-Jul,17:00,0.0,0,0.0,0.0
4915,24-Jul,18:00,0.0,0,0.0,0.0
4916,24-Jul,19:00,0.0,0,0.0,0.0
4917,24-Jul,20:00,0.0,0,0.0,0.0
4918,24-Jul,21:00,0.0,0,0.0,0.0
4919,24-Jul,22:00,0.0,0,0.0,0.0
4920,24-Jul,23:00,0.0,0,0.0,0.0
4921,25-Jul,00:00,0.0,0,0.0,0.0
4922,25-Jul,01:00,0.0,0,0.0,0.0
4923,25-Jul,02:00,0.0,0,0.0,0.0
4924,25-Jul,03:00,0.0,0,0.0,0.0
4925,25-Jul,04:00,0.0,0,0.0,0.0
4926,25-Jul,05:00,0.0,0,0.0,0.0
4927,25-Jul,06:00,0.0,0,0.0,0.0
4928,25-Jul,07:00,0.0,0,0.0,0.0
4929,25-Jul,08:00,0.0,0,0.0,0.0
4930,25-Jul,09:00,0.0,0,0.0,0.0
4931,25-Jul,10:00,0.0,0,0.0,0.0
4932,25-Jul,11:00,0.0,0,0.0,0.0
4933,25-Jul,12:00,0.0,0,0.0,0.0
4934,25-Jul,13:00,0.0,0,0.0,0.0
4935,25-Jul,14:00,0.0,0,0.0,0.0
4936,25-Jul,15:00,0.0,0,0.0,0.0
4937,25-Jul,16:00,0.0,0,0.0,0.0
4938,25-Jul,17:00,0.0,0,0.0,0.0
4939,25-Jul,18:00,0.0,0,0.0,0.0
4940,25-Jul,19:00,0.0,0,0.0,0.0
4941,25-Jul,20:00,0.0,0,0.0,0.0
4942,25-Jul,21:00,0.0,0,0.0,0.0
4943,25-Jul,22:00,0.0,0,0.0,0.0
4944,25-Jul,23:00,0.0,0,0.0,0.0
4945,26-Jul,00:00,0.0,0,0.0,0.0
4946,26-Jul,01:00,0.0,0,0.0,0.0
4947,26-Jul,02:00,0.0,0,0.0,0.0
4948,26-Jul,03:00,0.0,0,0.0,0.0
4949,26-Jul,04:00,0.0,0,0.0,0.0
4950,26-Jul,05:00,0.0,0,0.0,0.0
4951,26-Jul,06:00,0.0,0,0.0,0.0
4952,26-Jul,07:00,0.0,0,0.0,0.0
4953,26-Jul,08:00,0.0,0,0.0,0.0
4954,26-Jul,09:00,0.0,0,0.0,0.0
4955,26-Jul,10:00,0.0,0,0.0,0.0
4956,26-Jul,11:00,0.0,0,0.0,0.0
4957,26-Jul,12:00,0.0,0,0.0,0.0
4958,26-Jul,13:00,0.0,0,0.0,0.0
4959,26-Jul,14:00,0.0,0,0.0,0.0
4960,26-Jul,15:00,0.0,0,0.0,0.0
4961,26-Jul,16:00,0.0,0,0.0,0.0
4962,26-Jul,17:00,0.0,0,0.0,0.0
4963,26-Jul,18:00,0.0,0,0.0,0.0
4964,26-Jul,19:00,0.0,0,0.0,0.0
4965,26-Jul,20:00,0.0,0,0.0,0.0
4966,26-Jul,21:00,0.0,0,0.0,0.0
4967,26-Jul,22:00,0.0,0,0.0,0.0
4968,26-Jul,23:00,0.0,0,0.0,0.0
4969,27-Jul,00:00,0.0,0,0.0,0.0
4970,27-Jul,01:00,0.0,0,0.0,0.0
4971,27-Jul,02:00,0.0,0,0.0,0.0
4972,27-Jul,03:00,0.0,0,0.0,0.0
4973,27-Jul,04:00,0.0,0,0.0,0.0
4974,27-Jul,05:00,0.0,0,0.0,0.0
4975,27-Jul,06:00,0.0,0,0.0,0.0
4976,27-Jul,07:00,0.0,0,0.0,0.0
4977,27-Jul,08:00,0.0,0,0.0,0.0
4978,27-Jul,09:00,0.0,0,0.0,0.0
4979,27-Jul,10:00,0.0,0,0.0,0.0
4980,27-Jul,11:00,0.0,0,0.0,0.0
4981,27-Jul,12:00,0.0,0,0.0,0.0
4982,27-Jul,13:00,0.0,0,0.0,0.0
4983,27-Jul,14:00,0.0,0,0.0,0.0
4984,27-Jul,15:00,0.0,0,0.0,0.0
4985,27-Jul,16:00,0.0,0,0.0,0.0
4986,27-Jul,17:00,0.0,0,0.0,0.0
4987,27-Jul,18:00,0.0,0,0.0,0.0
4988,27-Jul,19:00,0.0,0,0.0,0.0
4989,27-Jul,20:00,0.0,0,0.0,0.0
4990,27-Jul,21:00,0.0,0,0.0,0.0
4991,27-Jul,22:00,0.0,0,0.0,0.0
4992,27-Jul,23:00,0.0,0,0.0,0.0
4993,28-Jul,00:00,0.0,0,0.0,0.0
4994,28-Jul,01:00,0.0,0,0.0,0.0
4995,28-Jul,02:00,0.0,0,0.0,0.0
4996,28-Jul,03:00,0.0,0,0.0,0.0
4997,28-Jul,04:00,0.0,0,0.0,0.0
4998,28-Jul,05:00,0.0,0,0.0,0.0
4999,28-Jul,06:00,0.0,0,0.0,0.0
5000,28-Jul,07:00,0.0,0,0.0,0.0
5001,28-Jul,08:00,0.0,0,0.0,0.0
5002,28-Jul,09:00,0.0,0,0.0,0.0
5003,28-Jul,10:00,0.0,0,0.0,0.0
5004,28-Jul,11:00,0.0,0,0.0,0.0
5005,28-Jul,12:00,0.0,0,0.0,0.0
5006,28-Jul,13:00,0.0,0,0.0,0.0
5007,28-Jul,14:00,0.0,0,0.0,0.0
5008,28-Jul,15:00,0.0,0,0.0,0.0
5009,28-Jul,16:00,0.0,0,0.0,0.0
5010,28-Jul,17:00,0.0,0,0.0,0.0
5011,28-Jul,18:00,0.0,0,0.0,0.0
5012,28-Jul,19:00,0.0,0,0.0,0.0
5013,28-Jul,20:00,0.0,0,0.0,0.0
5014,28-Jul,21:00,0.0,0,0.0,0.0
5015,28-Jul,22:00,0.0,0,0.0,0.0
5016,28-Jul,23:00,0.0,0,0.0,0.0
5017,29-Jul,00:00,0.0,0,0.0,0.0
5018,29-Jul,01:00,0.0,0,0.0,0.0
5019,29-Jul,02:00,0.0,0,0.0,0.0
5020,29-Jul,03:00,0.0,0,0.0,0.0
5021,29-Jul,04:00,0.0,0,0.0,0.0
5022,29-Jul,05:00,0.0,0,0.0,0.0
5023,29-Jul,06:00,0.0,0,0.0,0.0
5024,29-Jul,07:00,0.0,0,0.0,0.0
5025,29-Jul,08:00,0.0,0,0.0,0.0
5026,29-Jul,09:00,0.0,0,0.0,0.0
5027,29-Jul,10:00,0.0,0,0.0,0.0
5028,29-Jul,11:00,0.0,0,0.0,0.0
5029,29-Jul,12:00,0.0,0,0.0,0.0
5030,29-Jul,13:00,0.0,0,0.0,0.0
5031,29-Jul,14:00,0.0,0,0.0,0.0
5032,29-Jul,15:00,0.0,0,0.0,0.0
5033,29-Jul,16:00,0.0,0,0.0,0.0
5034,29-Jul,17:00,0.0,0,0.0,0.0
5035,29-Jul,18:00,0.0,0,0.0,0.0
5036,29-Jul,19:00,0.0,0,0.0,0.0
5037,29-Jul,20:00,0.0,0,0.0,0.0
5038,29-Jul,21:00,0.0,0,0.0,0.0
5039,29-Jul,22:00,0.0,0,0.0,0.0
5040,29-Jul,23:00,0.0,0,0.0,0.0
5041,30-Jul,00:00,0.0,0,0.0,0.0
5042,30-Jul,01:00,0.0,0,0.0,0.0
5043,30-Jul,02:00,0.0,0,0.0,0.0
5044,30-Jul,03:00,0.0,0,0.0,0.0
5045,30-Jul,04:00,0.0,0,0.0,0.0
5046,30-Jul,05:00,0.0,0,0.0,0.0
5047,30-Jul,06:00,0.0,0,0.0,0.0
5048,30-Jul,07:00,0.0,0,0.0,0.0
5049,30-Jul,08:00,0.0,0,0.0,0.0
5050,30-Jul,09:00,0.0,0,0.0,0.0
5051,30-Jul,10:00,0.0,0,0.0,0.0
5052,30-Jul,11:00,0.0,0,0.0,0.0
5053,30-Jul,12:00,0.0,0,0.0,0.0
5054,30-Jul,13:00,0.0,0,0.0,0.0
5055,30-Jul,14:00,0.0,0,0.0,0.0
5056,30-Jul,15:00,0.0,0,0.0,0.0
5057,30-Jul,16:00,0.0,0,0.0,0.0
5058,30-Jul,17:00,1.0,0,0.0,1.0
5059,30-Jul,18:00,0.0,0,0.0,0.0
5060,30-Jul,19:00,0.0,0,0.0,0.0
5061,30-Jul,20:00,0.0,0,0.0,0.0
5062,30-Jul,21:00,0.0,0,0.0,0.0
5063,30-Jul,22:00,0.0,0,0.0,0.0
5064,30-Jul,23:00,0.0,0,0.0,0.0
5065,31-Jul,00:00,0.0,0,0.0,0.0
5066,31-Jul,01:00,0.0,0,0.0,0.0
5067,31-Jul,02:00,0.0,0,0.0,0.0
5068,31-Jul,03:00,0.0,0,0.0,0.0
5069,31-Jul,04:00,0.0,0,0.0,0.0
5070,31-Jul,05:00,0.0,0,0.0,0.0
5071,31-Jul,06:00,0.0,0,0.0,0.0
5072,31-Jul,07:00,0.0,0,0.0,0.0
5073,31-Jul,08:00,1.0,0,0.0,1.0
5074,31-Jul,09:00,0.0,0,0.0,0.0
5075,31-Jul,10:00,0.0,0,0.0,0.0
5076,31-Jul,11:00,0.0,0,0.0,0.0
5077,31-Jul,12:00,0.0,0,0.0,0.0
5078,31-Jul,13:00,0.0,0,0.0,0.0
5079,31-Jul,14:00,0.0,0,0.0,0.0
5080,31-Jul,15:00,0.0,0,0.0,0.0
5081,31-Jul,16:00,0.0,0,0.0,0.0
5082,31-Jul,17:00,0.0,0,0.0,0.0
5083,31-Jul,18:00,0.0,0,0.0,0.0
5084,31-Jul,19:00,0.0,0,0.0,0.0
5085,31-Jul,20:00,0.0,0,0.0,0.0
5086,31-Jul,21:00,0.0,0,0.0,0.0
5087,31-Jul,22:00,0.0,0,0.0,0.0
5088,31-Jul,23:00,0.0,0,0.0,0.0
5089,01-Aug,00:00,0.0,0,0.0,0.0
5090,01-Aug,01:00,0.0,0,0.0,0.0
5091,01-Aug,02:00,0.0,0,0.0,0.0
5092,01-Aug,03:00,0.0,0,0.0,0.0
5093,01-Aug,04:00,0.0,0,0.0,0.0
5094,01-Aug,05:00,0.0,0,0.0,0.0
5095,01-Aug,06:00,0.0,0,0.0,0.0
5096,01-Aug,07:00,0.0,0,0.0,0.0
5097,01-Aug,08:00,0.0,0,0.0,0.0
5098,01-Aug,09:00,0.0,0,0.0,0.0
5099,01-Aug,10:00,0.0,0,0.0,0.0
5100,01-Aug,11:00,0.0,0,0.0,0.0
5101,01-Aug,12:00,0.0,0,0.0,0.0
5102,01-Aug,13:00,0.0,0,0.0,0.0
5103,01-Aug,14:00,0.0,0,0.0,0.0
